id	title	url	cover	rate	director	composer	actor	category	district	language	showtime	lenth	concluding
1291583	天空之城	http://movie.douban.com/subject/1291583/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1446261379.jpg	9	宫崎骏	宫崎骏	田中真弓/鹫尾真知子/初井言荣/寺田稔/常田富士男	动画/奇幻/冒险	Japan_日本	日语	1997	124	TOP
1293350	两杆大烟枪	http://movie.douban.com/subject/1293350/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p792443418.jpg	9	盖·里奇	盖·里奇	杰森·弗莱明/德克斯特·弗莱彻/尼克·莫兰/杰森·斯坦森/斯蒂文·麦金托什/斯汀/维尼·琼斯	剧情/喜剧/犯罪	United Kingdom_英国	英语	2009	107	TOP
1292224	飞越疯人院	http://movie.douban.com/subject/1292224/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p792238287.jpg	9	米洛斯·福尔曼	劳伦斯·奥邦/博·古德曼	杰克·尼科尔森/丹尼·德维托/克里斯托弗·洛伊德/路易丝·弗莱彻/特德·马克兰德/布拉德·道里夫	剧情	United States of America_美国	英语	1993	133	TOP
1292365	活着	http://movie.douban.com/subject/1292365/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2173575484.jpg	9	张艺谋	余华/芦苇	葛优/巩俐/姜武/牛犇/郭涛/张璐/倪大红/肖聪/董飞/刘天池/董立范/黄宗洛/刘燕瑾/李连义/杨同顺	剧情/家庭	China_中国大陆/China_香港	汉语普通话	2008	132	TOP
1296736	钢琴家	http://movie.douban.com/subject/1296736/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p792484461.jpg	9	罗曼·波兰斯基	罗纳德·哈伍德	艾德里安·布洛迪/托马斯·克莱舒曼/艾米莉娅·福克斯/Julia Rayner/Jessica Kate Meyer	剧情/传记/历史/战争	France_法国/Germany_德国/United Kingdom_英国/Poland_波兰	英语/德语/俄语	1936	150	TOP
6985810	狩猎	http://movie.douban.com/subject/6985810/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1546987967.jpg	9	托马斯·温特伯格	托马斯·温特伯格/托比亚斯·林道赫姆	麦斯·米科尔森/托玛斯·博·拉森/安妮卡·韦德科普/拉塞·福格尔斯特伦/苏西·沃德/安妮·路易丝·哈辛/Lars Ranthe/亚历山德拉·拉帕波特	剧情	Denmark_丹麦/Sweden_瑞典/Belgium_比利时	丹麦语/英语/波兰语	2013	115	TOP
1397546	追随	http://movie.douban.com/subject/1397546/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2074443514.jpg	9	克里斯托弗·诺兰	克里斯托弗·诺兰	杰里米·西奥伯德/亚历克斯·霍/露西·拉塞尔/约翰·诺兰	悬疑/惊悚/犯罪	United Kingdom_英国	英语	2013	70	TOP
1300992	完美的世界	http://movie.douban.com/subject/1300992/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p792403691.jpg	9	克林特·伊斯特伍德	约翰·李·汉考克	凯文·科斯特纳/劳拉·邓恩/克林特·伊斯特伍德/T·J·劳瑟/基斯·斯扎拉巴基克	剧情/犯罪	United States of America_美国	英语	2011	138	TOP
1959195	忠犬八公物语	http://movie.douban.com/subject/1959195/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1576418852.jpg	9	神山征二郎	新藤兼人	山本圭/井川比佐志/片桐入/仲代达矢/春川真澄/八千草薰/石野真子/殿山泰司/加藤嘉/石仓三郎/泉谷茂	剧情	Japan_日本	日语	2002	107	TOP
5908478	我爱你	http://movie.douban.com/subject/5908478/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1075591188.jpg	9	秋昌民	姜草/秋昌民	宋在浩/李顺载/尹秀晶/金秀美/宋智孝/吴达洙	剧情/爱情	South Korea_韩国	韩语	2012	118	TOP
1769507	沉静如海	http://movie.douban.com/subject/1769507/	http://img3.douban.com/lpic/s3333212.jpg	9	皮埃尔·布特龙	安娜·吉亚菲利/韦科尔	朱莉·德拉姆/迈克尔·加拉布鲁/托马斯·儒阿特/玛丽·布奈尔/Timothée Ferrand/Jean-Baptiste Puech/Jorg Schnass/Jorn Cambreleng	剧情/爱情/战争	France_法国/Belgium_比利时	法语	2004	90	TOP
21937452	素媛	http://movie.douban.com/subject/21937452/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2118532944.jpg	9	李濬益	金智慧/赵重勋	薛景求/严志媛/李来/金海淑/金相浩/罗美兰/杨真诚	剧情/家庭	South Korea_韩国	韩语	1925	123	TOP
1307856	背靠背，脸对脸	http://movie.douban.com/subject/1307856/	http://img3.douban.com/lpic/s6889154.jpg	9	黄建新 / 杨亚洲	黄建新/孙毅安	牛振华/雷恪生/李强/句号/王劲松/戈治均/佘南南/张嘉译	剧情	China_中国大陆/China_香港	汉语普通话	1955	141	TOP
1303637	红柿子	http://movie.douban.com/subject/1303637/	http://img3.douban.com/lpic/s1462381.jpg	9	王童	王童	陶述/石隽/张世/鲁直/刘若英	剧情/家庭	China_台湾	汉语普通话	1923	168	TOP
4719384	哀乐中年	http://movie.douban.com/subject/4719384/	http://img4.douban.com/lpic/s4665998.jpg	9	桑弧	桑弧	石挥/朱嘉琛/沈扬/李浣青/韩非	剧情	China_中国大陆	汉语普通话	2010	105	TOP
1441039	人间的条件（第五、六部）	http://movie.douban.com/subject/1441039/	http://img4.douban.com/lpic/s3727588.jpg	9	小林正树	松山善三/小林正树/五味川纯平/稻垣公一	仲代达矢/新珠三千代/高峰秀子/中村玉绪/笠智众/川津祐介/内藤武敏/瞳丽子/岸田今日子/金子信雄/须贺不二男/Keijiro Morozumi	剧情/历史/战争	Japan_日本	日语/汉语普通话/俄语	1967	143	TOP
2121871	熊猫的故事	http://movie.douban.com/subject/2121871/	http://img3.douban.com/lpic/s2538953.jpg	9	岛村达雄	山田洋次	丁健华/刘广宁/童自荣	动画	Japan_日本/China_中国大陆	日语	1946	88	TOP
4176665	三国志：英雄的黎明	http://movie.douban.com/subject/4176665/	http://img4.douban.com/lpic/s4223558.jpg	9	勝間田具治		渡哲也/あおい輝彦/青野武/石田太郎/津嘉山正種/潘恵子/中西妙子	动画	Japan_日本	日语	2003	138	TOP
4176666	三国志：长江的燃烧	http://movie.douban.com/subject/4176666/	http://img3.douban.com/lpic/s4226590.jpg	9	胜间田具治 / 冈田裕介		渡哲也/あおい辉彦/青野武		Japan_日本	日语	2013	155	TOP
1925081	海蒂	http://movie.douban.com/subject/1925081/	http://img3.douban.com/lpic/s1923604.jpg	9	迈克尔·雷·罗德斯	Johanna Spyri/梅莉莎·罗森伯格	Noley Thornton/Lexi Randall/Jason Robards/Jane Seymour/Patricia Neal	剧情/家庭	United States of America_美国	英语	2010	193	TOP
1291566	攻壳机动队2 无罪	http://movie.douban.com/subject/1291566/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p453466108.jpg	9	押井守	押井守/士郎正宗	田中敦子/大塚明夫/山寺宏一/竹中直人/榊原良子/大木民夫	剧情/科幻/动画/惊悚	Japan_日本	日语/粤语	2004	100	TOP
1293847	生之欲	http://movie.douban.com/subject/1293847/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2206326959.jpg	9	黑泽明	黑泽明/小国英雄/桥本忍	志村乔/千秋实/藤原釜足/金子信雄/中村伸郎	剧情	Japan_日本	日语/英语	1952	123	TOP
1299360	我出生了，但……	http://movie.douban.com/subject/1299360/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2200887220.jpg	9	小津安二郎	伏见晁/Geibei Ibushiya/小津安二郎	斋腾达雄/青木富夫/吉川满子/菅原秀雄/坂本武/Teruyo Hayami/加藤精一/小藤田正一/西村青儿/笠智众/野村秋生/叶山正雄	剧情/喜剧	Japan_日本	日语	1932	100	TOP
4144683	神秘博士：火星之水	http://movie.douban.com/subject/4144683/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2151616662.jpg	9	Graeme Harper	Russell T. Davies/Phil Ford	David Tennant/Lindsay Duncan/Peter O'Brien/Aleksander Mikic/Gemma Chan/Sharon Duncan-Brewster/Chook Sibtain	科幻	United Kingdom_英国	英语	2009	62	TOP
1763905	我是	http://movie.douban.com/subject/1763905/	http://img3.douban.com/lpic/s1635241.jpg	9	多罗塔·肯杰尔扎沃斯卡	多罗塔·肯杰尔扎沃斯卡	Piotr Jagielski/Agnieszka Nagórzycka/Edyta Jungowska	剧情	Poland_波兰	波兰语	2005	93	TOP
27149654	银河英雄传说 Die Neue These 星乱 第1章	https://movie.douban.com/subject/27149654/	https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2557014291.jpg	8.9	 多田俊介	 田中芳树  高木登	 宫野真守  铃村健一  梅原裕一郎  梶裕贵  远藤绫  诹访部顺一  中村悠一  小野大辅  三木真一郎  石川界人  铃木达央  川岛得爱  花泽香菜  古谷彻  二又一成  下山吉光	 动画	 Japan_日本	 日语	2019	96	TOP
25814707	小森林 冬春篇	http://movie.douban.com/subject/25814707/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2215147728.jpg	8.9	森淳一	森淳一	桥本爱/三浦贵大/松冈茉优/温水洋一/桐岛加恋	剧情	Japan_日本	日语	2018	120	TOP
25814705	小森林 夏秋篇	http://movie.douban.com/subject/25814705/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p2221319641.jpg	8.9	森淳一	五十岚大介/森淳一	桥本爱/三浦贵大/松冈茉优/温水洋一/桐岛加恋	剧情	Japan_日本	日语	2016	111	TOP
3319755	怦然心动	http://movie.douban.com/subject/3319755/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p663036666.jpg	8.9	罗伯·莱纳	罗伯·莱纳/安德鲁·沙因曼/文德琳·范·德拉安南	玛德琳·卡罗尔/卡兰·麦克奥利菲/瑞贝卡·德·莫妮/安东尼·爱德华兹/约翰·马奥尼/佩内洛普·安·米勒/艾丹·奎因/凯文·韦斯曼/摩根·莉莉	剧情/喜剧/爱情	United States of America_美国	英语	1995	90	TOP
1849031	当幸福来敲门	http://movie.douban.com/subject/1849031/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1312700628.jpg	8.9	加布里尔·穆奇诺	史帝文·康拉德	威尔·史密斯/贾登·史密斯/坦迪·牛顿/布莱恩·豪威/詹姆斯·凯伦/丹·卡斯泰兰尼塔/柯特·富勒/塔卡尤·费舍尔	剧情/家庭/传记	United States of America_美国	英语/粤语	2010	117	TOP
1299398	大话西游之月光宝盒	http://movie.douban.com/subject/1299398/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1280323646.jpg	8.9	刘镇伟	刘镇伟/吴承恩	周星驰/吴孟达/罗家英/蓝洁瑛/莫文蔚/江约诚/陆树铭/刘镇伟/朱茵/李健仁	喜剧/动作/爱情/奇幻/冒险/古装	China_香港/China_中国大陆	粤语/汉语普通话	1995	87	TOP
2129039	飞屋环游记	http://movie.douban.com/subject/2129039/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p465583562.jpg	8.9	彼特·道格特	鲍勃·彼德森	克里斯托弗·普卢默/约翰·拉岑贝格/爱德华·阿斯纳/Paul Eiding/乔丹·长井	剧情/喜剧/动画/奇幻/冒险	United States of America_美国	英语	2000	96	TOP
1307914	无间道	http://movie.douban.com/subject/1307914/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p462570972.jpg	8.9	刘伟强 / 麦兆辉	麦兆辉/庄文强	刘德华/梁朝伟/黄秋生/曾志伟/郑秀文/陈慧琳/陈冠希/余文乐/杜汶泽/林家栋/萧亚轩	悬疑/惊悚/犯罪	China_香港	粤语	2012	101	TOP
1851857	蝙蝠侠：黑暗骑士	http://movie.douban.com/subject/1851857/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p462657443.jpg	8.9	克里斯托弗·诺兰	乔纳森·诺兰/克里斯托弗·诺兰	克里斯蒂安·贝尔/希斯·莱杰/艾伦·艾克哈特/迈克尔·凯恩/玛吉·吉伦哈尔/加里·奥德曼/摩根·弗里曼/基里安·墨菲/黄经汉/陈冠希/内斯特·卡博内尔/埃里克·罗伯茨/威廉·菲德内尔	剧情/动作/科幻/惊悚/犯罪	United States of America_美国/United Kingdom_英国	英语/汉语普通话	1965	152	TOP
1293839	罗马假日	http://movie.douban.com/subject/1293839/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2173398296.jpg	8.9	威廉·惠勒	达尔顿·特朗勃/伊安·麦克莱伦·亨特/约翰·戴顿	奥黛丽·赫本/格利高里·派克/埃迪·艾伯特/哈特利·鲍尔/哈考特·威廉姆斯	剧情/喜剧/爱情	United States of America_美国	英语/意大利语/德语	2015	118	TOP
1306029	美丽心灵	http://movie.douban.com/subject/1306029/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1665997400.jpg	8.9	朗·霍华德	阿齐瓦·高斯曼/西尔维娅·纳萨尔	罗素·克劳/詹妮弗·康纳利/艾德·哈里斯/克里斯托弗·普卢默/保罗·贝坦尼/亚当·戈德堡/乔什·卢卡斯	剧情/传记	United States of America_美国	英语	2012	135	TOP
1787291	被嫌弃的松子的一生	http://movie.douban.com/subject/1787291/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p453723669.jpg	8.9	中岛哲也	中岛哲也/山田宗树	中谷美纪/瑛太/香川照之/市川实日子/伊势谷友介/柄本明/黑泽明日香/荒川良良/柴崎幸/土屋安娜/奥之矢佳奈/谷原章介/武田真治/片平渚/宫藤官九郎/角野卓造/田中要次/木村KAELA/谷中敦/剧团一人	剧情/歌舞	Japan_日本	日语	2011	130	TOP
1298624	闻香识女人	http://movie.douban.com/subject/1298624/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p925123037.jpg	8.9	马丁·布莱斯	博·古德曼/乔瓦尼·阿尔皮诺	阿尔·帕西诺/克里斯·奥唐纳/詹姆斯·瑞布霍恩/加布里埃尔·安瓦尔/菲利普·塞默·霍夫曼/Richard Venture/布莱德利·惠特福德/Rochelle Oliver/Margaret Eginton/Tom Riis Farrell/Nicholas Sadler/托德·路易斯/Matt Smith/吉恩·坎菲尔德/弗兰西丝·康罗伊	剧情	United States of America_美国	英语	2007	157	TOP
1291571	指环王1：魔戒再现	http://movie.douban.com/subject/1291571/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1354436051.jpg	8.9	彼得·杰克逊	弗兰·威尔士/菲利帕·鲍恩斯/彼得·杰克逊/J·R·R·托尔金	伊利亚·伍德/西恩·奥斯汀/伊恩·麦克莱恩/维果·莫腾森/奥兰多·布鲁姆/凯特·布兰切特/肖恩·宾/克里斯托弗·李/雨果·维文/丽芙·泰勒/安迪·瑟金斯/伊安·霍姆/多米尼克·莫纳汉/萨拉·贝克/约翰·瑞斯-戴维斯	剧情/动作/奇幻/冒险	New Zealand_新西兰/United States of America_美国	英语/辛达林语	2013	178	TOP
1291572	指环王2：双塔奇兵	http://movie.douban.com/subject/1291572/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p909265336.jpg	8.9	彼得·杰克逊	弗兰·威尔士/菲利帕·鲍恩斯/Stephen Sinclair/彼得·杰克逊/J·R·R·托尔金	伊利亚·伍德/西恩·奥斯汀/伊恩·麦克莱恩/维果·莫腾森/奥兰多·布鲁姆/克里斯托弗·李/丽芙·泰勒/安迪·瑟金斯/雨果·维文/卡尔·厄本/凯特·布兰切特/多米尼克·莫纳汉/大卫·文翰/比利·博伊德/布拉德·道里夫/伯纳德·希尔/约翰·瑞斯-戴维斯/米兰达·奥图	剧情/动作/奇幻/冒险	United States of America_美国/New Zealand_新西兰	英语/辛达林语/古代英语	2011	179	TOP
1291548	死亡诗社	http://movie.douban.com/subject/1291548/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1910824340.jpg	8.9	彼得·威尔	汤姆·舒尔曼	罗宾·威廉姆斯/罗伯特·肖恩·莱纳德/伊桑·霍克/乔西·查尔斯/盖尔·汉森/迪伦·库斯曼/阿勒隆·鲁杰罗/詹姆斯·沃特斯顿/诺曼·劳埃德/柯特伍德·史密斯/卡拉·贝尔韦尔/利昂·波纳尔/乔治·马丁/乔·奥菲耶里/马特·凯里	剧情	United States of America_美国	英语	1999	128	TOP
1291818	饮食男女	http://movie.douban.com/subject/1291818/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p1910899751.jpg	8.9	李安	李安/王蕙玲/詹姆斯·夏慕斯	吴倩莲/杨贵媚/王渝文/郎雄/张艾嘉/归亚蕾/赵文瑄/陈昭荣	剧情/家庭	China_台湾/United States of America_美国	汉语普通话/闽南语/湖南话	2002	124	TOP
3072124	玛丽和马克思	http://movie.douban.com/subject/3072124/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1820615077.jpg	8.9	亚当·艾略特	亚当·艾略特	托妮·科莱特/菲利普·塞默·霍夫曼/艾瑞克·巴纳/巴瑞·哈姆弗莱斯/Bethany Whitmore	剧情/爱情/动画	Australia_澳大利亚	英语/依地语	1998	92	TOP
1294408	音乐之声	http://movie.douban.com/subject/1294408/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p453788577.jpg	8.9	罗伯特·怀斯	恩斯特·莱赫曼	朱莉·安德鲁斯/克里斯托弗·普卢默/埃琳诺·帕克/理查德·海顿/佩吉·伍德/Charmian Carr/Heather Menzies/尼古拉斯·哈蒙德/Duane Chase/安吉拉·卡特怀特/Debbie Turner/Kym Karath/安娜·李/Portia Nelson/本·怀特/Daniel Truhitte/诺玛·威登/Gilchrist Stuart/Marni Nixon/Evadne Baker/多丽丝·劳埃德	剧情/爱情/歌舞/家庭/传记	United States of America_美国	英语	2012	174	TOP
1292208	上帝之城	http://movie.douban.com/subject/1292208/	http://img3.douban.com/view/movie_poster_cover/lpst/public/p455677490.jpg	8.9	卡迪亚·兰德 / 费尔南多·梅里尔斯	布罗里欧·曼托伐尼/Paulo Lins	亚历桑德雷·罗德里格斯/Leandro Firmino/菲利佩·哈根森/道格拉斯·席尔瓦/Jonathan Haagensen/马修斯·纳克加勒/索·豪黑/艾莉丝·布拉加	剧情/犯罪	Brazil_巴西/France_法国	葡萄牙语	2009	130	TOP
1292434	一一	http://movie.douban.com/subject/1292434/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2119675128.jpg	8.9	杨德昌	杨德昌	吴念真/李凯莉/金燕玲/张洋洋/萧淑慎/尾形一成	剧情/爱情/家庭	China_台湾/Japan_日本	汉语普通话/闽南语/福建话/英语/日语	2007	173	TOP
1296909	虎口脱险	http://movie.douban.com/subject/1296909/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2173634628.jpg	8.9	杰拉尔·乌里	Marcel Jullian/杰拉尔·乌里/达妮埃尔·汤普森	路易·德·菲耐斯/布尔维尔/Claudio Brook/安德丽·帕里西/Colette Brosset/玛丽·杜布瓦	喜剧/战争	France_法国/United Kingdom_英国	法语/英语/德语	2012	132	TOP
3217169	勇士	http://movie.douban.com/subject/3217169/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p1145536386.jpg	8.9	加文·欧康诺	加文·欧康诺/Anthony Tambakis	汤姆·哈迪/乔尔·埃哲顿/尼克·诺特/詹妮弗·莫里森/弗兰克·格里罗/凯文·杜恩	剧情/家庭/运动	United States of America_美国	英语	2004	140	TOP
1293460	雨中曲	http://movie.douban.com/subject/1293460/	http://img4.douban.com/view/movie_poster_cover/lpst/public/p2074743958.jpg	8.9	斯坦利·多南 / 吉恩·凯利	Adolph Green/贝蒂·康登	吉恩·凯利/唐纳德·奥康纳/黛比·雷诺斯/赛德·查里斯/简·哈根	喜剧/爱情/歌舞	United States of America_美国	英语	2000	103	TOP
